"X","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","kld","True","Set","Pattern","Mesh"
7,3.8766713142395,0.675241708755493,2.49135027789219,3.8830572598117,5.22838514952974,3.8944890499115,0.000295668870797974,4,"Set2","Pattern7","Mesh17"
8,4.27312183380127,0.323536574840546,3.60534154048861,4.27809294657729,4.91510485342181,4.28664445877075,0.00126729287304793,4,"Set2","Pattern8","Mesh17"
9,3.85692143440247,0.41571718454361,3.0074750146769,3.85937947897238,4.69280892212837,3.86369276046753,0.000724405513586013,4,"Set2","Pattern9","Mesh17"
10,4.08815383911133,0.622513115406036,2.81768005950571,4.09138951801346,5.34023595394656,4.09707927703857,0.000479631988391899,4,"Set2","Pattern10","Mesh17"
11,2.34326195716858,0.353331297636032,1.7383150390922,2.35430824332568,2.86917017149359,2.36526799201965,0.0973245165364195,2,"Set3","Pattern11","Mesh17"
12,2.39010453224182,0.228754848241806,2.01304649107509,2.39691502726493,2.704604284816,2.40556955337524,0.494067440552102,2,"Set3","Pattern12","Mesh17"
13,2.46394658088684,0.24560384452343,1.93022683267326,2.48785384044051,2.86544283696492,2.51928067207336,0.00885363744642506,2,"Set3","Pattern13","Mesh17"
14,2.5418860912323,0.157591283321381,2.27958593830966,2.54551521748276,2.77364507131955,2.55138063430786,1.22302446292233,2,"Set3","Pattern14","Mesh17"
15,2.53365015983582,0.210988491773605,2.05713486142636,2.56013816845986,2.85933265918895,2.59802031517029,0.00843528463414667,2,"Set3","Pattern15","Mesh17"
16,1.66427731513977,0.625271081924438,0.419727176337796,1.67560783672954,2.88358127369226,1.7034740447998,0.00916098673298813,2,"Set4","Pattern16","Mesh17"
17,2.11623334884644,0.617209613323212,0.814980302493225,2.13606914553254,3.31999852166039,2.17208194732666,0.00183489725291825,2,"Set4","Pattern17","Mesh17"
18,2.33678841590881,0.43806654214859,1.45771915690865,2.34889514805085,3.17504501993145,2.37545275688171,0.00800288960142259,2,"Set4","Pattern18","Mesh17"
19,1.90754544734955,0.315782994031906,1.24608549222935,1.92040888433923,2.50593529684819,1.94687044620514,0.00163005433815561,2,"Set4","Pattern19","Mesh17"
20,1.84726583957672,0.817121088504791,0.141204109861325,1.86596061755032,3.46021814907427,1.89847707748413,0.000559664144545348,2,"Set4","Pattern20","Mesh17"
1,4.16965484619141,0.173814550042152,3.79769544578843,4.17812307234322,4.49350258315645,4.19283246994019,0.000295251374082945,4,"Set1","Pattern1","Mesh18"
2,4.29576015472412,0.117992542684078,4.05692421965293,4.29664734430179,4.52959342347113,4.29831266403198,0.000229268936251856,4,"Set1","Pattern2","Mesh18"
3,4.40402698516846,0.131198287010193,4.13192231578184,4.40735370861384,4.6574198249455,4.41311264038086,0.000535702877005445,4,"Set1","Pattern3","Mesh18"
